label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
NUMBER,0.0,0.0,0.0,-0.03853440284729004,-0.11276018619537354,0.005578884720422117,-0.09416031837463379,-0.18091070652008057,0.005616695485628931,-0.15499228239059448,-0.2254456728696823,0.0067357116896582525,-0.2041115164756775,-0.22121945023536682,0.007132870476312725,-0.18827807903289795,-0.11419162154197693,-0.019027785066895397,-0.28303906321525574,-0.11543017625808716,-0.01664990246706477,-0.3332962095737457,-0.11308163404464722,-0.014273984026544007,-0.37359774112701416,-0.10794395208358765,-0.012671275664501103,-0.1981566846370697,-0.03937262296676636,-0.017717978585891636,-0.2369907796382904,-0.0591159462928772,-0.003845535818867596,-0.20819082856178284,-0.06974756717681885,0.011006025928623764,-0.1765385866165161,-0.07103434205055237,0.016833220939703075,-0.18735620379447937,0.029783904552459717,-0.013094728481404694,-0.21746045351028442,0.004599869251251221,-0.0014565839845763762,-0.1907215714454651,-0.004772007465362549,0.012769152741499035,-0.1616237759590149,-0.0026063621044158936,0.017399245272941677,-0.17449507117271423,0.09005200862884521,-0.007221092604480894,-0.20483016967773438,0.06402850151062012,0.007176737632222263,-0.1794227957725525,0.05097642540931702,0.02475234992391595,-0.15179353952407837,0.05015158653259277,0.03557721092886457
NUMBER,0.0,0.0,0.0,-0.042923152446746826,-0.10667797923088074,-0.002935867826529659,-0.09722763299942017,-0.17480051517486572,-0.011374980746843733,-0.15511053800582886,-0.21918822824954987,-0.017170262127258695,-0.20723247528076172,-0.2137688845396042,-0.02369580843959085,-0.17045903205871582,-0.10326531529426575,-0.043625396280624784,-0.27138760685920715,-0.10202190279960632,-0.053641822724678434,-0.3260418176651001,-0.10194388031959534,-0.057885699509718336,-0.3697526454925537,-0.09411782026290894,-0.060059886961319364,-0.17642289400100708,-0.031140625476837158,-0.043077074526884473,-0.23660004138946533,-0.04925096035003662,-0.040656615584232725,-0.2122434377670288,-0.06463396549224854,-0.026022157236077703,-0.18099433183670044,-0.06576278805732727,-0.019822750776150144,-0.16755682229995728,0.036276429891586304,-0.039809000282623686,-0.21957743167877197,0.00781753659248352,-0.03752661177430383,-0.19657039642333984,-0.003283679485321045,-0.01936313563499681,-0.16805946826934814,-0.0006851553916931152,-0.011316833621897615,-0.15722501277923584,0.09308174252510071,-0.03594384023461572,-0.20886880159378052,0.06653955578804016,-0.03053575993988744,-0.18580490350723267,0.05291065573692322,-0.011917023523785986,-0.15674126148223877,0.05327492952346802,-1.7198320058753325e-05
OK,0.0,0.0,0.0,-0.03273463249206543,-0.09967935085296631,-0.0015710147406178265,-0.0808943510055542,-0.165625661611557,-0.01118406419001694,-0.12039828300476074,-0.22750751674175262,-0.02157667137973185,-0.12773770093917847,-0.2872723639011383,-0.03086178794793959,-0.16399699449539185,-0.10412675142288208,-0.013267843502687171,-0.22508469223976135,-0.10820430517196655,-0.018902011665629104,-0.1973644495010376,-0.10845044255256653,-0.023845613452719405,-0.16512012481689453,-0.1057177484035492,-0.026015807393120483,-0.16961830854415894,-0.03767099976539612,-0.015282972234414771,-0.21136537194252014,-0.049253255128860474,-0.008415085713492587,-0.18495959043502808,-0.05377042293548584,-0.004136517628209546,-0.1612834334373474,-0.052504897117614746,-0.005130967109577611,-0.16291427612304688,0.023892313241958618,-0.016174970644639686,-0.2021796703338623,0.004699438810348511,-0.007619922964947179,-0.18040090799331665,-0.001961737871170044,0.002328248477427408,-0.15602165460586548,-0.00021013617515563965,0.0047601442941260785,-0.15142500400543213,0.07608959078788757,-0.017209971773551658,-0.18618708848953247,0.05593821406364441,-0.00782579880498524,-0.16563618183135986,0.047458916902542114,0.006771223169637963,-0.1441894769668579,0.047484248876571655,0.01650936297781591
OK,0.0,0.0,0.0,-0.039434611797332764,-0.09635016322135925,-0.0013007033794636413,-0.09197521209716797,-0.1567075550556183,-0.010857729235802083,-0.13573086261749268,-0.21203941106796265,-0.021074010985110192,-0.14539176225662231,-0.26991787552833557,-0.03008639346263209,-0.16718292236328125,-0.07887843251228333,-0.014843725593898682,-0.22996482253074646,-0.07871279120445251,-0.02031015324792662,-0.20452582836151123,-0.0854385495185852,-0.023709704162691025,-0.17163783311843872,-0.08735126256942749,-0.024572958232973008,-0.16811645030975342,-0.012476146221160889,-0.01691645662686625,-0.21146327257156372,-0.02341318130493164,-0.00980697478554049,-0.18609431385993958,-0.0333535373210907,-0.0042950347942749545,-0.16287356615066528,-0.034194499254226685,-0.00444652512124577,-0.15729683637619019,0.04641616344451904,-0.017710729496691613,-0.2003193199634552,0.027819037437438965,-0.009134901682052998,-0.17940309643745422,0.017034709453582764,0.0017345713040342048,-0.15518701076507568,0.016759395599365234,0.004697390371795507,-0.14238762855529785,0.09527671337127686,-0.01857033837041655,-0.18009820580482483,0.07686352729797363,-0.00947070028087893,-0.16116660833358765,0.06472909450531006,0.005292610270764442,-0.14026933908462524,0.0632663369178772,0.015091338200356574
OK,0.0,0.0,0.0,-0.042525291442871094,-0.09116330742835999,-0.0005851871924669183,-0.0947008728981018,-0.15524819493293762,-0.013453531161342625,-0.13141685724258423,-0.21737904846668243,-0.02715615657011128,-0.1344003677368164,-0.2773866057395935,-0.039823914960418705,-0.15590620040893555,-0.09244301915168762,-0.026917665347848896,-0.23473119735717773,-0.0996859073638916,-0.03867958401182747,-0.20640796422958374,-0.10016298294067383,-0.044417145744358066,-0.17184984683990479,-0.0961657464504242,-0.045951771632228855,-0.15987521409988403,-0.02558690309524536,-0.031629650935922626,-0.22400647401809692,-0.04309698939323425,-0.02970080924073315,-0.19657307863235474,-0.047767698764801025,-0.02401022714415646,-0.17035126686096191,-0.042896151542663574,-0.02352446232775307,-0.15473729372024536,0.03545907139778137,-0.03462167371848679,-0.21519571542739868,0.01212570071220398,-0.028365221888218883,-0.19177448749542236,0.005074441432952881,-0.014715193853174213,-0.1652405858039856,0.010001122951507568,-0.009655075230096344,-0.14533263444900513,0.08764699101448059,-0.03759819929340935,-0.19698446989059448,0.06575104594230652,-0.02909585562387562,-0.17732524871826172,0.05533111095428467,-0.012082711875830654,-0.15515100955963135,0.058635175228118896,-0.0010649999262959398
OK,0.0,0.0,0.0,-0.04565674066543579,-0.07133430242538452,-0.004514805967609448,-0.0972481369972229,-0.12444213032722473,-0.02157168089846806,-0.12608671188354492,-0.18246188759803772,-0.03824653662244515,-0.12370496988296509,-0.2413235604763031,-0.05365188605586724,-0.12609755992889404,-0.05133187770843506,-0.04268565214673714,-0.21378952264785767,-0.056922852993011475,-0.05793538130323128,-0.19140350818634033,-0.06515005230903625,-0.06150644830862717,-0.1605798602104187,-0.0670950710773468,-0.06069244630138115,-0.1262778639793396,0.012284398078918457,-0.0457820761899157,-0.20857447385787964,-0.007626950740814209,-0.04789969510833458,-0.1858115792274475,-0.02061164379119873,-0.03951817936698632,-0.1583603024482727,-0.017899781465530396,-0.03610843978325562,-0.12198251485824585,0.06757888197898865,-0.04681719652811722,-0.20087724924087524,0.04472699761390686,-0.04271934367219643,-0.18007081747055054,0.02956622838973999,-0.027230642730991406,-0.15299451351165771,0.032946109771728516,-0.02024539932111935,-0.11484408378601074,0.11222007870674133,-0.04793968982497887,-0.1801106333732605,0.09322884678840637,-0.04144329763452248,-0.16444110870361328,0.07758268713951111,-0.02513063325981335,-0.1419960856437683,0.08076688647270203,-0.014762800181905789
OK,0.0,0.0,0.0,-0.030891060829162598,-0.09764960408210754,-0.0026961038835260354,-0.07636171579360962,-0.1641760766506195,-0.01440264959967763,-0.11312985420227051,-0.2251448631286621,-0.026953426424032756,-0.11572766304016113,-0.28414803743362427,-0.03877676581180722,-0.151383638381958,-0.10313090682029724,-0.018489883515602656,-0.21953606605529785,-0.10792264342308044,-0.028060174781447955,-0.19412893056869507,-0.10590684413909912,-0.03457888146079213,-0.15971040725708008,-0.10389098525047302,-0.03709218581355245,-0.15799599885940552,-0.03842857480049133,-0.02086959523296983,-0.20867305994033813,-0.04804724454879761,-0.01778637175596387,-0.18135833740234375,-0.05083635449409485,-0.013487754623955794,-0.15541446208953857,-0.05065888166427612,-0.013659423451489516,-0.15371918678283691,0.02180662751197815,-0.022273709300524303,-0.20140281319618225,0.005894362926483154,-0.016917885515457698,-0.17784276604652405,0.0007781684398651123,-0.005946220133072444,-0.15160763263702393,0.0018304884433746338,-0.00207637087590129,-0.1444883942604065,0.07385221123695374,-0.023828861537939616,-0.1849813461303711,0.054964035749435425,-0.01737765711880357,-0.16364681720733643,0.047628700733184814,-0.002970298055178233,-0.14079910516738892,0.04787173867225647,0.006985172860705546
OK,0.0,0.0,0.0,-0.03167623281478882,-0.09515485167503357,-0.0009647607159237737,-0.08008259534835815,-0.159809410572052,-0.01057692017018752,-0.12021821737289429,-0.21709121763706207,-0.021052679564654397,-0.12573635578155518,-0.2746243327856064,-0.030416178103386926,-0.15339183807373047,-0.10268193483352661,-0.017720439057647752,-0.22018945217132568,-0.10514706373214722,-0.026464861404001283,-0.1938440203666687,-0.1029714047908783,-0.03170704520851331,-0.16000902652740479,-0.09996300935745239,-0.03322728029996114,-0.15934908390045166,-0.03840136528015137,-0.020691462378799486,-0.2062198519706726,-0.04577803611755371,-0.01695111073166089,-0.17952704429626465,-0.048148661851882935,-0.011675060313045549,-0.15581196546554565,-0.04762333631515503,-0.011101807985305356,-0.15425145626068115,0.020892173051834106,-0.02252105675250249,-0.19744065403938293,0.007357567548751831,-0.016037028800546693,-0.1747899353504181,0.0023178458213806152,-0.0045923428198690885,-0.15064126253128052,0.002778947353363037,-0.0005885403308454329,-0.14359843730926514,0.07193228602409363,-0.024439484398662614,-0.1806952953338623,0.057234346866607666,-0.01584286294490056,-0.15981382131576538,0.04948815703392029,-0.0007052945376742059,-0.13851016759872437,0.049156129360198975,0.009479262348413897
OK,0.0,0.0,0.0,-0.028858959674835205,-0.0813957154750824,0.002535871779990373,-0.07145512104034424,-0.14067485928535461,-0.004390859193655672,-0.10154139995574951,-0.19529888033866882,-0.01284899204924983,-0.1045730710029602,-0.24519823491573334,-0.02075247202024144,-0.1353791356086731,-0.1026710569858551,-0.010208320021185102,-0.19187793135643005,-0.10000494122505188,-0.016737566478106203,-0.1694481074810028,-0.09546193480491638,-0.02215405289039296,-0.14269089698791504,-0.09422546625137329,-0.02454915191933793,-0.14134898781776428,-0.04714277386665344,-0.014520217813107195,-0.18506363034248352,-0.0514434278011322,-0.011674894168528738,-0.16231435537338257,-0.049991071224212646,-0.0086320677395193,-0.13998016715049744,-0.04967373609542847,-0.008950975872132005,-0.1394909918308258,0.006394505500793457,-0.017608960307690324,-0.17771846055984497,-0.0031943023204803467,-0.012154967672678652,-0.1593700647354126,-0.004620373249053955,-0.003035523611607971,-0.13722014427185059,-0.0034019947052001953,0.0002747902732593843,-0.13368093967437744,0.053718000650405884,-0.020515182204100313,-0.16722875833511353,0.03950038552284241,-0.01302243225232047,-0.14918988943099976,0.036187440156936646,0.00011288305963574885,-0.12971395254135132,0.037148237228393555,0.009143159576204596
OK,0.0,0.0,0.0,-0.03528362512588501,-0.07467222213745117,-0.00017353496565508664,-0.08045464754104614,-0.12255704402923584,-0.007261889201402916,-0.11437535285949707,-0.16834107041358948,-0.01573795374184872,-0.1212037205696106,-0.21529501676559448,-0.023002385307848705,-0.14049658179283142,-0.05482202768325806,-0.006742470112443222,-0.19438213109970093,-0.05859118700027466,-0.013290131610632194,-0.17453879117965698,-0.06482011079788208,-0.019127770473063244,-0.14726409316062927,-0.06564563512802124,-0.021655132208764805,-0.14063018560409546,-0.0011129379272460938,-0.009520302672684444,-0.18042901158332825,-0.013366281986236572,-0.004967983026802791,-0.16020721197128296,-0.02230432629585266,-0.0020878621440383327,-0.14078709483146667,-0.02158653736114502,-0.003060373623669399,-0.13163843750953674,0.04476308822631836,-0.01183553147763039,-0.17114242911338806,0.027636706829071045,-0.005564530060440553,-0.15410178899765015,0.018487930297851562,0.0031742566201833355,-0.13399994373321533,0.019790053367614746,0.005924225638806568,-0.11930584907531738,0.08201605081558228,-0.014410665404796852,-0.15405374765396118,0.06617510318756104,-0.0066416763298216,-0.14001679420471191,0.05557781457901001,0.006008650961518036,-0.12337452173233032,0.05529552698135376,0.014471067900955426
OK,0.0,0.0,0.0,-0.029898345470428467,-0.08032539486885071,-0.00020558581035601264,-0.07388955354690552,-0.13661381602287292,-0.007693341399310327,-0.10515797138214111,-0.1868225485086441,-0.01647339521604607,-0.10835015773773193,-0.2349383383989334,-0.02445794029789994,-0.13742324709892273,-0.08598396182060242,-0.011383526424644685,-0.19145512580871582,-0.08722084760665894,-0.019282426151214338,-0.16855016350746155,-0.08581152558326721,-0.025519037085352636,-0.1394423246383667,-0.08310091495513916,-0.028213496717391706,-0.14113986492156982,-0.031329065561294556,-0.014550809214590288,-0.1810021996498108,-0.03742256760597229,-0.011482149760006166,-0.15851664543151855,-0.0393928587436676,-0.008273857111809946,-0.13738849759101868,-0.038679033517837524,-0.008829527000663973,-0.1359069049358368,0.019027262926101685,-0.017011733191786504,-0.17307323217391968,0.0075948238372802734,-0.011851505773840643,-0.154420405626297,0.0034606754779815674,-0.0027737472455484635,-0.13309723138809204,0.004547446966171265,0.00027498339023424023,-0.12643224000930786,0.062774658203125,-0.019653558197198606,-0.15795114636421204,0.04977142810821533,-0.012789792778669096,-0.14095154404640198,0.04308763146400452,-7.772159460017747e-05,-0.12288284301757812,0.043109625577926636,0.008562867132248186
OK,0.0,0.0,0.0,-0.021952152252197266,-0.08749246597290039,-0.0010099986973308717,-0.058878421783447266,-0.14846684038639069,-0.008558127883365074,-0.08971920609474182,-0.20459090173244476,-0.017159063223292748,-0.09200498461723328,-0.25613148510456085,-0.025019455555369774,-0.13819363713264465,-0.10697707533836365,-0.006859422981282393,-0.1860438585281372,-0.10855185985565186,-0.010733432922055641,-0.16408345103263855,-0.10175317525863647,-0.01586835816829435,-0.13703200221061707,-0.09844180941581726,-0.018722075823237816,-0.14679628610610962,-0.05099910497665405,-0.008504223864068905,-0.17596179246902466,-0.055244237184524536,-0.002329702808996359,-0.15250205993652344,-0.053490787744522095,0.0005708659011780526,-0.13104844093322754,-0.053681522607803345,-0.0005734178410001789,-0.1442980170249939,0.0028244853019714355,-0.009424771967818657,-0.1691455841064453,-0.007243931293487549,-0.0020552723142408524,-0.15039271116256714,-0.008539527654647827,0.004946710221926054,-0.12863397598266602,-0.007787138223648071,0.006329216674426874,-0.1374557614326477,0.0500660240650177,-0.0106038319352173,-0.15878304839134216,0.03814929723739624,-0.002553793921610037,-0.14038076996803284,0.03412523865699768,0.008344713744232735,-0.12137609720230103,0.032738178968429565,0.015857260819981178
OK,0.0,0.0,0.0,-0.034937918186187744,-0.08342146873474121,0.0022342576404241754,-0.07993340492248535,-0.13921350240707397,-0.005377142341700392,-0.11225974559783936,-0.1941807121038437,-0.013957221643892126,-0.11504459381103516,-0.2449491024017334,-0.021484451951351957,-0.1409369707107544,-0.08769524097442627,-0.014391871752110319,-0.20173001289367676,-0.09541377425193787,-0.02013966126915534,-0.17751145362854004,-0.09551480412483215,-0.023628105061021643,-0.14849317073822021,-0.09150281548500061,-0.024541034014788465,-0.14644122123718262,-0.030355215072631836,-0.017761875526872473,-0.19233888387680054,-0.045311689376831055,-0.01208056102123578,-0.16991794109344482,-0.04904508590698242,-0.007187053212788896,-0.14858514070510864,-0.04567676782608032,-0.00719587376889308,-0.14242887496948242,0.02165663242340088,-0.019497782574859457,-0.18398571014404297,0.003095090389251709,-0.01047495158937295,-0.16601508855819702,-0.0034769177436828613,-0.00035407906480600104,-0.14469528198242188,-0.0007004737854003906,0.0023328167145280077,-0.13401836156845093,0.06561639904975891,-0.02106330415782054,-0.16911566257476807,0.04735308885574341,-0.010476686643329458,-0.1527126431465149,0.03944963216781616,0.0036282540523586704,-0.13424015045166016,0.04095935821533203,0.012481179436775847
OK,0.0,0.0,0.0,-0.030723512172698975,-0.08124592900276184,0.0012589750149878398,-0.07533818483352661,-0.13842496275901794,-0.006528503024984644,-0.10772466659545898,-0.19225890934467316,-0.015579991737414645,-0.11031532287597656,-0.24392633140087128,-0.024039553241838263,-0.1384671926498413,-0.09056034684181213,-0.012425879711319254,-0.19570580124855042,-0.09093409776687622,-0.019623853029717253,-0.17320582270622253,-0.08885860443115234,-0.025169251250137137,-0.14438843727111816,-0.08675658702850342,-0.027421699600328253,-0.1430385708808899,-0.03424432873725891,-0.015821214528788374,-0.18546134233474731,-0.03960910439491272,-0.012368557738174246,-0.162786066532135,-0.041408032178878784,-0.008902423778582857,-0.14061540365219116,-0.04145592451095581,-0.009373886274207877,-0.13900941610336304,0.018814176321029663,-0.018059555204619215,-0.1770542562007904,0.007959902286529541,-0.012106893347610281,-0.15846574306488037,0.0036436915397644043,-0.0029055480808359846,-0.13645243644714355,0.004024863243103027,1.3578291198967918e-05,-0.13092470169067383,0.06527507305145264,-0.020207391815294073,-0.16356655955314636,0.05128040909767151,-0.012628138760138796,-0.14571434259414673,0.04521721601486206,0.00026925019124846017,-0.12675368785858154,0.044872939586639404,0.008903173034976675
OK,0.0,0.0,0.0,-0.03411346673965454,-0.0806325376033783,0.0004145052867485788,-0.07950520515441895,-0.13661625981330872,-0.008705071284062171,-0.11285215616226196,-0.19025133550167084,-0.018643421231395507,-0.11509901285171509,-0.2421293407678604,-0.027645644842273498,-0.1394476294517517,-0.08764958381652832,-0.01689029961693933,-0.20068299770355225,-0.09092485904693604,-0.024063591955787444,-0.17653310298919678,-0.08862060308456421,-0.02840891770888021,-0.14764034748077393,-0.0854310691356659,-0.02989139512050798,-0.14335888624191284,-0.030231714248657227,-0.02005427248645475,-0.19025909900665283,-0.0410023033618927,-0.016225070803052688,-0.16695833206176758,-0.042740195989608765,-0.01162680435795238,-0.14543914794921875,-0.04025310277938843,-0.011612221709079051,-0.13880211114883423,0.022932887077331543,-0.02174313098061731,-0.18243283033370972,0.006006360054016113,-0.015009561664051319,-0.16313058137893677,0.0015103518962860107,-0.004375511425173784,-0.14116477966308594,0.004432946443557739,-0.0008788218778548185,-0.1304394006729126,0.06830605864524841,-0.02332272484768083,-0.16771990060806274,0.05018723011016846,-0.014951106271333003,-0.150165855884552,0.04329228401184082,-0.0008144042744291369,-0.13125646114349365,0.04498571157455444,0.0083988875908787
OK,0.0,0.0,0.0,-0.029130995273590088,-0.08392861485481262,-0.0011104155428274254,-0.07214212417602539,-0.13981574773788452,-0.009513377431177972,-0.1068810224533081,-0.19108685851097107,-0.018693452920162557,-0.11145913600921631,-0.24300792813301086,-0.026999984155738233,-0.13918381929397583,-0.08496564626693726,-0.012954704682671903,-0.19362422823905945,-0.08646208047866821,-0.01891326553686845,-0.1716148853302002,-0.08802816271781921,-0.023416059310877202,-0.14363926649093628,-0.08798450231552124,-0.02528170704408872,-0.14279770851135254,-0.02872014045715332,-0.015113458256566403,-0.18159964680671692,-0.03636974096298218,-0.011138291317367432,-0.1589416265487671,-0.04103684425354004,-0.007570391274386523,-0.1374499499797821,-0.041425466537475586,-0.008033524486565469,-0.1370483636856079,0.02282467484474182,-0.016250137458884595,-0.17189615964889526,0.009588867425918579,-0.010469183544957517,-0.15356206893920898,0.0036745667457580566,-0.001992525053539751,-0.13212281465530396,0.0036075711250305176,0.00047732614529927275,-0.12775090336799622,0.06728631258010864,-0.017460886608207105,-0.15834271907806396,0.05228668451309204,-0.010669040712857125,-0.1409805715084076,0.04514533281326294,0.0011583324658186456,-0.12216204404830933,0.0441591739654541,0.009186538648462417
OK,0.0,0.0,0.0,-0.044611215591430664,-0.06440591812133789,-0.0038632720124480713,-0.09331119060516357,-0.1090964674949646,-0.016862860170429705,-0.12732011079788208,-0.15575945377349854,-0.030368080583637713,-0.13617753982543945,-0.20341703295707703,-0.042232852650111674,-0.14259111881256104,-0.03156769275665283,-0.021334048581546305,-0.2082667350769043,-0.03732013702392578,-0.03367710880679464,-0.18647199869155884,-0.049090683460235596,-0.04090919367713308,-0.15962111949920654,-0.04945734143257141,-0.04363717160863256,-0.13926935195922852,0.024632751941680908,-0.024488086101835727,-0.1973995566368103,0.008309543132781982,-0.024615446326559542,-0.1766059398651123,-0.006209254264831543,-0.02085011288267946,-0.1545931100845337,-0.0029380321502685547,-0.02093869283539629,-0.12923294305801392,0.0708475112915039,-0.026996739429658412,-0.18651705980300903,0.05176186561584473,-0.023521026817387103,-0.16743022203445435,0.03764086961746216,-0.012149655481105803,-0.14404398202896118,0.04062676429748535,-0.007393465598350524,-0.11677861213684082,0.10653537511825562,-0.0299693236474452,-0.16732263565063477,0.09047192335128784,-0.023939237219518184,-0.15191012620925903,0.07640957832336426,-0.009802600589817523,-0.13196825981140137,0.07873380184173584,-0.0004076551294458497
OK,0.0,0.0,0.0,-0.04240286350250244,-0.06560203433036804,-0.000499525215408525,-0.08899009227752686,-0.1105228066444397,-0.011285272593076101,-0.1198272705078125,-0.15725231170654297,-0.022116604427273145,-0.12459456920623779,-0.2060108184814453,-0.031803419048364034,-0.12637394666671753,-0.044526517391204834,-0.026878697032506338,-0.1958177089691162,-0.042780518531799316,-0.03521156793313729,-0.175944983959198,-0.0511147677898407,-0.03681366255360352,-0.14915579557418823,-0.05333855748176575,-0.035772239024217,-0.12494498491287231,0.010362446308135986,-0.029636471698458067,-0.18608438968658447,-7.063150405883789e-05,-0.02590249402302014,-0.16586750745773315,-0.011844038963317871,-0.01810421159344422,-0.143901526927948,-0.011331349611282349,-0.015991174782092443,-0.11741328239440918,0.05771452188491821,-0.030514751727158895,-0.1751663088798523,0.04216468334197998,-0.02344331068771588,-0.1575053334236145,0.030370116233825684,-0.01087149528640019,-0.13494259119033813,0.03239959478378296,-0.006316392383004299,-0.10696375370025635,0.09663212299346924,-0.031223875636632314,-0.15760034322738647,0.08342087268829346,-0.023681714365656248,-0.14352911710739136,0.07048296928405762,-0.009547406042392126,-0.12418407201766968,0.07123017311096191,-0.0007033242061051936
OK,0.0,0.0,0.0,-0.01041477918624878,-0.07550209760665894,-0.00038125652847442737,-0.037758469581604004,-0.13078993558883667,-0.002536073372742198,-0.05793190002441406,-0.17890805006027222,-0.005147113044789098,-0.05531418323516846,-0.21650534868240356,-0.006372658581515811,-0.11169326305389404,-0.10267210006713867,0.004079175601670482,-0.13692045211791992,-0.12838637828826904,0.007490577130535581,-0.11764693260192871,-0.12481313943862915,0.006503788243005015,-0.09888392686843872,-0.11452692747116089,0.005354821170637347,-0.12209451198577881,-0.059651970863342285,0.004425139120737054,-0.13315367698669434,-0.08941912651062012,0.015138792759695985,-0.11503326892852783,-0.0909421443939209,0.017094722903290727,-0.10096609592437744,-0.08351993560791016,0.015287580854216554,-0.1207587718963623,-0.022242963314056396,0.005362470122942664,-0.1305701732635498,-0.054073452949523926,0.01665729931644533,-0.11557644605636597,-0.05736279487609863,0.020453228569546678,-0.10075396299362183,-0.0494542121887207,0.01943420334807966,-0.11516356468200684,0.00823289155960083,0.005804405502000787,-0.12303930521011353,-0.021348774433135986,0.015715134284416177,-0.10925084352493286,-0.024805843830108643,0.02323654568842981,-0.09646821022033691,-0.019501030445098877,0.027726803860584237
OK,0.0,0.0,0.0,-0.015797436237335205,-0.07032918930053711,0.0014196885019259753,-0.0421941876411438,-0.11920303106307983,-0.0024110910747481284,-0.062291741371154785,-0.16663235425949097,-0.006901019791541785,-0.05711483955383301,-0.2053161859512329,-0.010183226855872363,-0.1004151701927185,-0.09069126844406128,-0.0012094376873506008,-0.14197641611099243,-0.1053970456123352,0.0004111874583827557,-0.12491410970687866,-0.10430610179901123,0.0004880420016775133,-0.1048574447631836,-0.09966117143630981,0.0008559134291203918,-0.10940003395080566,-0.04865354299545288,-0.0017019153604564963,-0.14067304134368896,-0.06793522834777832,0.007416100633861333,-0.12407594919204712,-0.06970477104187012,0.011517728140177041,-0.10784316062927246,-0.06601732969284058,0.011737121661724359,-0.10992830991744995,-0.010572671890258789,-0.0011867845462916193,-0.1344212293624878,-0.032285451889038086,0.010661406835140497,-0.12105923891067505,-0.036185264587402344,0.01692618375790289,-0.1052628755569458,-0.03183513879776001,0.017424048317195684,-0.10594993829727173,0.02019345760345459,-0.0009382951105294524,-0.12215733528137207,-0.0009655356407165527,0.011277073455573827,-0.11023342609405518,-0.006207883358001709,0.020723308829190046,-0.09738749265670776,-0.004484891891479492,0.026043099743844778
OK,0.0,0.0,0.0,-0.01404118537902832,-0.07497739791870117,-0.0007013293631317197,-0.04055720567703247,-0.13014501333236694,-0.006277451682457524,-0.06021571159362793,-0.18164002895355225,-0.012181924581149417,-0.05559897422790527,-0.22432595491409302,-0.016812036670366126,-0.10232961177825928,-0.10009336471557617,-0.0049691893342824756,-0.14561879634857178,-0.11711674928665161,-0.006102561875799495,-0.128448486328125,-0.11659514904022217,-0.0074763138960989295,-0.10750186443328857,-0.11104130744934082,-0.007593826315918761,-0.11290937662124634,-0.056305885314941406,-0.005029029603669244,-0.144544780254364,-0.07870149612426758,0.001593834446190101,-0.1273951530456543,-0.08102786540985107,0.004740283433726233,-0.110637366771698,-0.07629519701004028,0.004621435031673116,-0.11481249332427979,-0.016528785228729248,-0.00422041995413025,-0.13895928859710693,-0.04160571098327637,0.005333702154835862,-0.12517404556274414,-0.04527348279953003,0.01149101469703595,-0.10882854461669922,-0.04013437032699585,0.012391497455915612,-0.11249321699142456,0.016112864017486572,-0.003784857615450221,-0.1291414499282837,-0.008302390575408936,0.006213838309427899,-0.1166304349899292,-0.013331294059753418,0.015351307653268975,-0.10343402624130249,-0.011473596096038818,0.02100930277295987
OK,0.0,0.0,0.0,-0.01005643606185913,-0.09309101104736328,-0.0011435500395720055,-0.0410122275352478,-0.1643339991569519,-0.005874656727840488,-0.06533181667327881,-0.22634321451187134,-0.011187148401816671,-0.05864447355270386,-0.27549606561660767,-0.014650518196006601,-0.1328660249710083,-0.13596755266189575,0.0014607350990871737,-0.16784673929214478,-0.16805022954940796,0.0034389613379488537,-0.1438307762145996,-0.16610735654830933,0.0018594271919454286,-0.11953943967819214,-0.15602123737335205,0.0006782530640947471,-0.14817017316818237,-0.08232420682907104,0.0017823685143838475,-0.16246241331100464,-0.11794644594192505,0.012450517033855135,-0.13888120651245117,-0.11982285976409912,0.014316029725293333,-0.12105178833007812,-0.11049842834472656,0.012163652917067225,-0.1488087773323059,-0.034698307514190674,0.0029329614431361506,-0.1586875319480896,-0.07286852598190308,0.015585940209845717,-0.13971394300460815,-0.07753407955169678,0.019960500178555662,-0.12088340520858765,-0.06854420900344849,0.01869366119585436,-0.14399480819702148,0.005029499530792236,0.0034767716374943802,-0.15043950080871582,-0.031149744987487793,0.01564261118851107,-0.13298511505126953,-0.03564721345901489,0.02458234677992266,-0.11696141958236694,-0.029284000396728516,0.03004804613969725
